,day,time,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,turnover
26,2017-12-05,11:20:00,11.67,11.7,11.7,11.67,275.0,0.03,0.26,11.706,11.74,11.767,418.6,271.6,224.79,0.01
27,2017-12-05,11:15:00,11.71,11.71,11.67,11.67,980.0,-0.04,-0.34,11.716,11.747,11.7745,411.0,260.4,217.09,0.02
28,2017-12-05,11:10:00,11.71,11.73,11.73,11.7,117.0,0.02,0.17,11.734,11.758,11.779,247.99,179.5,184.64,0.0
29,2017-12-05,11:05:00,11.71,11.71,11.71,11.7,492.0,0.0,0.0,11.744,11.761,11.783,226.59,191.3,193.64,0.01
30,2017-12-05,11:00:00,11.75,11.75,11.72,11.71,229.0,-0.03,-0.26,11.758,11.769,11.7885,154.79,161.5,185.34,0.01
31,2017-12-05,10:55:00,11.76,11.77,11.75,11.75,237.0,-0.01,-0.09,11.774,11.777,11.7935,124.59,157.1,188.04,0.01
32,2017-12-05,10:50:00,11.78,11.78,11.76,11.76,164.97,-0.02,-0.17,11.778,11.783,11.7975,109.8,137.6,188.99,0.0
33,2017-12-05,10:45:00,11.78,11.8,11.78,11.77,10.0,0.0,0.0,11.782,11.787,11.8005,111.01,125.4,196.79,0.0
34,2017-12-05,10:40:00,11.8,11.8,11.78,11.77,133.0,-0.02,-0.17,11.778,11.79,11.8025,156.01,133.3,200.36,0.0
35,2017-12-05,10:35:00,11.77,11.8,11.8,11.77,78.0,0.03,0.25,11.78,11.793,11.8045,168.21,131.1,209.99,0.0
36,2017-12-05,10:30:00,11.78,11.78,11.77,11.77,163.03,-0.01,-0.08,11.78,11.794,11.806,189.61,177.98,211.26,0.0
37,2017-12-05,10:25:00,11.76,11.78,11.78,11.76,171.0,0.02,0.17,11.788,11.802,11.809,165.4,173.78,208.96,0.0
38,2017-12-05,10:20:00,11.78,11.78,11.76,11.76,235.0,-0.02,-0.17,11.792,11.8,11.8115,139.8,189.78,212.26,0.01
39,2017-12-05,10:15:00,11.8,11.8,11.79,11.79,194.0,-0.01,-0.08,11.802,11.805,11.815,110.6,195.98,209.01,0.0
40,2017-12-05,10:10:00,11.81,11.81,11.8,11.8,185.0,-0.01,-0.08,11.806,11.808,11.8175,94.0,209.18,203.06,0.0
41,2017-12-05,10:05:00,11.8,11.81,11.81,11.8,42.0,0.01,0.08,11.808,11.81,11.82,166.35,218.98,195.86,0.0
42,2017-12-05,10:00:00,11.81,11.81,11.8,11.8,43.0,-0.01,-0.08,11.816,11.812,11.8215,182.15,240.38,195.51,0.0
43,2017-12-05,09:55:00,11.81,11.82,11.81,11.81,89.0,0.0,0.0,11.808,11.814,11.8245,239.75,268.18,194.61,0.0
44,2017-12-05,09:50:00,11.81,11.83,11.81,11.81,111.0,0.0,0.0,11.808,11.815,11.8255,281.35,267.43,195.81,0.0
45,2017-12-05,09:45:00,11.85,11.85,11.81,11.81,546.75,-0.04,-0.34,11.81,11.816,11.8275,324.35,288.88,216.91,0.01
46,2017-12-05,09:40:00,11.82,11.85,11.85,11.78,121.0,0.03,0.25,11.812,11.818,11.83,271.6,244.55,189.63,0.0
47,2017-12-05,09:35:00,11.8,11.85,11.76,11.75,331.0,-0.04,-0.34,11.808,11.816,11.8305,298.6,244.15,190.43,0.01
48,2017-12-04,15:00:00,11.82,11.83,11.81,11.81,297.0,-0.01,-0.08,11.82,11.823,11.8345,296.6,234.75,174.23,0.01
49,2017-12-04,14:55:00,11.82,11.83,11.82,11.82,326.0,0.0,0.0,11.822,11.825,11.836,253.5,222.05,159.63,0.01
50,2017-12-04,14:50:00,11.83,11.83,11.82,11.82,283.0,-0.01,-0.08,11.822,11.827,11.837,253.4,196.95,144.68,0.01
51,2017-12-04,14:45:00,11.82,11.84,11.83,11.82,256.0,0.01,0.08,11.824,11.83,11.838,217.5,172.75,132.48,0.01
52,2017-12-04,14:40:00,11.82,11.83,11.82,11.82,321.0,0.0,0.0,11.824,11.831,11.8405,189.7,150.65,135.43,0.01
53,2017-12-04,14:35:00,11.82,11.83,11.82,11.82,81.5,0.0,0.0,11.826,11.835,11.8415,172.9,121.05,121.93,0.0
54,2017-12-04,14:30:00,11.83,11.83,11.82,11.82,325.5,-0.01,-0.08,11.828,11.836,11.8415,190.6,124.2,118.15,0.01
55,2017-12-04,14:25:00,11.83,11.84,11.83,11.83,103.5,0.0,0.0,11.832,11.839,11.8415,140.5,144.95,111.43,0.0
56,2017-12-04,14:20:00,11.83,11.83,11.83,11.83,117.0,0.0,0.0,11.836,11.842,11.8415,128.0,134.7,108.45,0.0
57,2017-12-04,14:15:00,11.83,11.83,11.83,11.82,237.0,0.0,0.0,11.838,11.845,11.842,111.6,136.7,106.3,0.01
58,2017-12-04,14:10:00,11.84,11.84,11.83,11.83,170.0,-0.01,-0.08,11.844,11.846,11.8415,69.2,113.7,107.78,0.0
59,2017-12-04,14:05:00,11.85,11.85,11.84,11.84,75.0,-0.01,-0.08,11.844,11.847,11.8405,57.8,97.2,111.03,0.0
60,2017-12-04,14:00:00,11.84,11.85,11.85,11.84,41.0,0.01,0.08,11.846,11.847,11.8395,149.4,92.4,111.23,0.0
61,2017-12-04,13:55:00,11.86,11.86,11.84,11.84,35.0,-0.02,-0.17,11.848,11.846,11.838,141.4,92.2,113.08,0.0
62,2017-12-04,13:50:00,11.83,11.86,11.86,11.83,25.0,0.03,0.25,11.852,11.85,11.837,161.8,120.2,125.53,0.0
63,2017-12-04,13:45:00,11.85,11.85,11.83,11.83,113.0,-0.02,-0.17,11.848,11.848,11.833,158.2,122.8,148.95,0.0
64,2017-12-04,13:40:00,11.86,11.86,11.85,11.84,533.0,-0.01,-0.08,11.85,11.847,11.831,136.6,112.1,152.75,0.01
65,2017-12-04,13:35:00,11.86,11.86,11.86,11.86,1.0,0.0,0.0,11.848,11.844,11.8285,35.4,77.9,133.8,0.0
66,2017-12-04,13:30:00,11.84,11.86,11.86,11.82,137.0,0.02,0.17,11.844,11.841,11.826,43.0,82.2,170.0,0.0
67,2017-12-04,13:25:00,11.84,11.85,11.84,11.84,7.0,0.0,0.0,11.848,11.839,11.823,78.6,75.9,191.7,0.0
68,2017-12-04,13:20:00,11.84,11.84,11.84,11.84,5.0,0.0,0.0,11.848,11.837,11.822,87.4,101.85,205.6,0.0
69,2017-12-04,13:15:00,11.84,11.84,11.84,11.84,27.0,0.0,0.0,11.844,11.834,11.822,87.6,124.85,207.75,0.0
70,2017-12-04,13:10:00,11.88,11.88,11.84,11.84,39.0,-0.04,-0.34,11.84,11.832,11.8245,120.4,130.05,215.75,0.0
71,2017-12-04,13:05:00,11.84,11.89,11.88,11.84,315.0,0.04,0.34,11.838,11.83,11.8235,121.4,133.95,242.45,0.01
72,2017-12-04,11:30:00,11.82,11.84,11.84,11.82,51.0,0.02,0.17,11.83,11.824,11.818,73.2,130.85,310.93,0.0
73,2017-12-04,11:25:00,11.82,11.82,11.82,11.82,6.0,0.0,0.0,11.826,11.818,11.8205,116.3,175.1,331.0,0.0
74,2017-12-04,11:20:00,11.83,11.83,11.82,11.82,191.0,-0.01,-0.08,11.824,11.815,11.827,162.11,193.4,357.58,0.0
75,2017-12-04,11:15:00,11.84,11.84,11.83,11.83,44.0,-0.01,-0.08,11.824,11.813,11.8325,139.71,189.7,351.28,0.0
76,2017-12-04,11:10:00,11.82,11.84,11.84,11.82,74.0,0.02,0.17,11.822,11.811,11.8395,146.51,257.8,359.8,0.0
77,2017-12-04,11:05:00,11.81,11.82,11.82,11.81,266.5,0.01,0.08,11.818,11.807,11.8455,188.51,307.5,362.65,0.01
78,2017-12-04,11:00:00,11.82,11.83,11.81,11.81,235.04,-0.01,-0.08,11.81,11.807,11.8525,233.91,309.35,360.63,0.01
79,2017-12-04,10:55:00,11.82,11.83,11.82,11.82,79.0,0.0,0.0,11.806,11.81,11.8605,224.7,290.65,358.98,0.0
80,2017-12-04,10:50:00,11.82,11.82,11.82,11.81,78.0,0.0,0.0,11.802,11.817,11.866,239.7,301.45,367.73,0.0
81,2017-12-04,10:45:00,11.78,11.82,11.82,11.78,284.0,0.04,0.34,11.8,11.817,11.873,369.1,350.95,380.13,0.01
82,2017-12-04,10:40:00,11.78,11.79,11.78,11.77,493.5,0.0,0.0,11.796,11.812,11.8805,426.5,491.0,439.43,0.01
83,2017-12-04,10:35:00,11.8,11.8,11.79,11.79,189.0,-0.01,-0.08,11.804,11.823,11.891,384.8,486.9,419.0,0.0
84,2017-12-04,10:30:00,11.81,11.81,11.8,11.78,154.0,-0.01,-0.08,11.814,11.839,11.901,356.6,521.75,421.0,0.0
85,2017-12-04,10:25:00,11.8,11.81,11.81,11.76,725.0,0.01,0.08,11.832,11.852,11.9105,363.2,512.85,414.25,0.02
86,2017-12-04,10:20:00,11.82,11.82,11.8,11.79,571.0,-0.02,-0.17,11.834,11.868,11.92,332.8,461.8,380.7,0.01
87,2017-12-04,10:15:00,11.84,11.84,11.82,11.8,285.0,-0.02,-0.17,11.828,11.884,11.9295,555.5,417.8,352.75,0.01
88,2017-12-04,10:10:00,11.89,11.89,11.84,11.83,48.0,-0.05,-0.42,11.842,11.898,11.9375,589.0,411.9,339.15,0.0
89,2017-12-04,10:05:00,11.82,11.89,11.89,11.82,187.0,0.07,0.59,11.864,11.911,11.9455,686.9,427.3,338.9,0.0
90,2017-12-04,10:00:00,11.77,11.82,11.82,11.76,573.0,0.05,0.42,11.872,11.915,11.95,662.5,434.0,333.65,0.01
91,2017-12-04,09:55:00,11.89,11.89,11.77,11.72,1684.5,-0.12,-1.01,11.902,11.929,11.959,590.8,409.3,316.35,0.04
92,2017-12-04,09:50:00,11.95,11.95,11.89,11.88,452.5,-0.06,-0.5,11.94,11.949,11.9705,280.1,387.85,232.68,0.01
93,2017-12-04,09:45:00,11.93,11.95,11.95,11.89,537.5,0.02,0.17,11.954,11.959,11.9755,234.8,351.1,211.28,0.01
94,2017-12-04,09:40:00,11.97,11.97,11.93,11.92,65.0,-0.04,-0.33,11.958,11.963,11.978,167.7,320.25,186.45,0.0
95,2017-12-04,09:35:00,11.98,11.98,11.97,11.88,214.5,-0.01,-0.08,11.958,11.969,11.9815,205.5,315.65,191.73,0.0
96,2017-12-01,15:00:00,11.96,11.96,11.96,11.95,131.0,0.0,0.0,11.956,11.972,11.983,227.8,299.6,213.33,0.0
97,2017-12-01,14:55:00,11.97,11.97,11.96,11.95,226.0,-0.01,-0.08,11.958,11.975,11.984,495.6,287.7,214.93,0.01
98,2017-12-01,14:50:00,11.93,11.97,11.97,11.93,202.0,0.04,0.34,11.964,11.977,11.983,467.4,266.4,204.93,0.0
99,2017-12-01,14:45:00,11.96,11.97,11.93,11.93,254.0,-0.03,-0.25,11.968,11.98,11.981,472.8,250.5,203.38,0.01
100,2017-12-01,14:40:00,11.97,11.98,11.96,11.94,326.0,-0.01,-0.08,11.98,11.985,11.981,425.8,233.3,195.13,0.01
101,2017-12-01,14:35:00,11.99,12.0,11.97,11.9,1470.0,-0.02,-0.17,11.988,11.989,11.979,371.4,223.4,203.83,0.03
102,2017-12-01,14:30:00,11.99,12.0,11.99,11.99,85.0,0.0,0.0,11.992,11.992,11.979,79.8,77.5,130.38,0.0
103,2017-12-01,14:25:00,11.99,12.0,11.99,11.99,229.0,0.0,0.0,11.99,11.992,11.976,65.4,71.45,127.58,0.01
104,2017-12-01,14:20:00,12.0,12.0,11.99,11.98,19.0,-0.01,-0.08,11.992,11.993,11.973,28.2,52.65,137.88,0.0
105,2017-12-01,14:15:00,11.99,12.0,12.0,11.98,54.0,0.01,0.08,11.99,11.994,11.971,40.8,67.8,152.68,0.0
106,2017-12-01,14:10:00,11.98,11.99,11.99,11.98,12.0,0.01,0.08,11.99,11.994,11.97,75.4,127.05,154.13,0.0
107,2017-12-01,14:05:00,11.98,11.98,11.98,11.98,13.0,0.0,0.0,11.992,11.993,11.9685,75.2,142.15,155.73,0.0
108,2017-12-01,14:00:00,11.98,12.0,12.0,11.96,43.0,0.02,0.17,11.994,11.989,11.9675,77.5,143.45,155.08,0.0
109,2017-12-01,13:55:00,12.0,12.0,11.98,11.98,82.0,-0.02,-0.17,11.994,11.982,11.9655,77.1,156.25,170.03,0.0
110,2017-12-01,13:50:00,12.0,12.0,12.0,11.97,227.0,0.0,0.0,11.998,11.977,11.9655,94.8,156.95,175.43,0.01
111,2017-12-01,13:45:00,11.99,12.0,12.0,11.99,11.0,0.01,0.08,11.998,11.969,11.9635,178.7,184.25,174.43,0.0
112,2017-12-01,13:40:00,12.0,12.0,11.99,11.99,24.5,-0.01,-0.08,11.994,11.966,11.9625,209.1,183.25,177.23,0.0
113,2017-12-01,13:35:00,12.0,12.0,12.0,11.98,41.0,0.0,0.0,11.984,11.96,11.961,209.4,183.7,186.15,0.0
114,2017-12-01,13:30:00,12.02,12.02,12.0,12.0,170.5,-0.02,-0.17,11.97,11.953,11.9585,235.4,223.1,185.63,0.0
115,2017-12-01,13:25:00,11.98,12.0,12.0,11.98,646.5,0.02,0.17,11.956,11.948,11.955,219.1,237.55,197.3,0.01
116,2017-12-01,13:20:00,11.94,11.98,11.98,11.93,163.0,0.04,0.34,11.94,11.946,11.953,189.8,181.2,186.18,0.0
117,2017-12-01,13:15:00,11.93,11.94,11.94,11.93,26.0,0.01,0.08,11.938,11.944,11.9515,157.4,169.3,190.18,0.0
118,2017-12-01,13:10:00,11.93,11.94,11.93,11.93,171.0,0.0,0.0,11.936,11.946,11.951,158.0,166.7,203.73,0.0
119,2017-12-01,13:05:00,11.92,11.93,11.93,11.92,89.0,0.01,0.08,11.936,11.949,11.95,210.8,183.8,226.88,0.0
120,2017-12-01,11:30:00,11.97,11.97,11.92,11.92,500.0,-0.05,-0.42,11.94,11.954,11.951,256.0,193.9,258.98,0.01
121,2017-12-01,11:25:00,11.93,11.97,11.97,11.93,1.0,0.04,0.34,11.952,11.958,11.954,172.6,164.6,241.23,0.0
122,2017-12-01,11:20:00,11.93,11.93,11.93,11.93,29.0,0.0,0.0,11.95,11.959,11.955,181.2,171.2,245.68,0.0
123,2017-12-01,11:15:00,11.95,11.96,11.93,11.93,435.0,-0.02,-0.17,11.956,11.962,11.9585,175.4,188.6,274.63,0.01
124,2017-12-01,11:10:00,11.98,11.98,11.95,11.94,315.0,-0.03,-0.25,11.962,11.964,11.9625,156.8,148.15,271.78,0.01
125,2017-12-01,11:05:00,11.96,11.98,11.98,11.96,83.0,0.02,0.17,11.968,11.962,11.965,131.8,157.05,267.48,0.0
126,2017-12-01,11:00:00,11.96,11.96,11.96,11.96,44.0,0.0,0.0,11.964,11.96,11.967,156.6,191.15,278.43,0.0
127,2017-12-01,10:55:00,11.96,11.96,11.96,11.96,0.0,0.0,0.0,11.968,11.959,11.9705,161.2,211.05,289.83,0.0
128,2017-12-01,10:50:00,11.96,11.96,11.96,11.95,342.0,0.0,0.0,11.968,11.956,11.9755,201.8,240.75,328.43,0.01
129,2017-12-01,10:45:00,11.96,11.99,11.98,11.96,190.0,0.02,0.17,11.966,11.951,11.979,139.5,269.95,342.98,0.0
130,2017-12-01,10:40:00,11.98,11.98,11.96,11.96,207.0,-0.02,-0.17,11.956,11.948,11.9825,182.3,324.05,352.33,0.0
131,2017-12-01,10:35:00,11.96,11.98,11.98,11.96,67.0,0.02,0.17,11.956,11.95,11.987,225.7,317.85,367.78,0.0
132,2017-12-01,10:30:00,11.95,11.96,11.96,11.95,203.0,0.01,0.08,11.95,11.951,11.9905,260.9,320.15,398.48,0.0
133,2017-12-01,10:25:00,11.93,11.95,11.95,11.93,30.5,0.02,0.17,11.944,11.955,11.993,279.7,360.65,398.28,0.0
134,2017-12-01,10:20:00,11.96,11.96,11.93,11.93,404.0,-0.03,-0.25,11.936,11.961,11.995,400.4,395.4,412.4,0.01
135,2017-12-01,10:15:00,11.95,11.96,11.96,11.95,424.0,0.01,0.08,11.94,11.968,11.998,465.8,377.9,405.05,0.01
136,2017-12-01,10:10:00,11.93,11.96,11.95,11.93,243.0,0.02,0.17,11.944,11.974,11.9985,410.0,365.7,395.7,0.01
137,2017-12-01,10:05:00,11.91,11.93,11.93,11.9,297.0,0.02,0.17,11.952,11.982,12.001,379.4,368.6,392.0,0.01
138,2017-12-01,10:00:00,11.95,11.96,11.91,11.9,634.0,-0.04,-0.33,11.966,11.995,12.0045,441.6,416.1,383.55,0.01
139,2017-12-01,09:55:00,11.98,11.98,11.95,11.95,731.0,-0.03,-0.25,11.986,12.007,12.008,390.4,416.0,356.93,0.02
140,2017-12-01,09:50:00,11.99,11.99,11.98,11.98,145.0,-0.01,-0.08,11.996,12.017,12.008,290.0,380.6,326.4,0.0
141,2017-12-01,09:45:00,12.0,12.0,11.99,11.99,90.0,-0.01,-0.08,12.004,12.024,12.007,321.4,417.7,322.15,0.0
142,2017-12-01,09:40:00,11.97,12.0,12.0,11.96,608.0,0.03,0.25,12.012,12.03,12.0055,357.8,476.8,318.78,0.01
143,2017-12-01,09:35:00,11.96,12.11,12.01,11.96,378.0,0.05,0.42,12.024,12.031,12.0055,390.6,435.9,293.23,0.01
144,2017-11-30,15:00:00,12.02,12.02,12.0,12.0,229.0,-0.02,-0.17,12.028,12.029,12.0045,441.6,429.4,296.44,0.01
145,2017-11-30,14:55:00,12.04,12.04,12.02,12.02,302.0,-0.02,-0.17,12.038,12.028,12.003,471.2,432.2,305.79,0.01
146,2017-11-30,14:50:00,12.06,12.06,12.03,12.03,272.0,-0.03,-0.25,12.044,12.023,12.002,514.0,425.7,301.24,0.01
147,2017-11-30,14:45:00,12.03,12.07,12.06,12.0,772.0,0.03,0.25,12.048,12.02,12.001,595.8,415.4,288.74,0.02
148,2017-11-30,14:40:00,12.05,12.06,12.03,12.03,633.0,-0.02,-0.17,12.038,12.014,11.9985,481.2,351.0,255.29,0.01
149,2017-11-30,14:35:00,12.05,12.06,12.05,12.03,377.0,0.0,0.0,12.03,12.009,11.998,417.2,297.85,224.09,0.01
150,2017-11-30,14:30:00,12.05,12.06,12.05,12.05,516.0,0.0,0.0,12.018,11.999,11.996,393.2,272.2,209.29,0.01
151,2017-11-30,14:25:00,12.02,12.05,12.05,12.02,681.0,0.03,0.25,12.002,11.99,11.9945,337.4,226.6,184.49,0.02
152,2017-11-30,14:20:00,11.99,12.01,12.01,11.98,199.0,0.02,0.17,11.992,11.981,11.993,235.0,160.75,155.79,0.0
153,2017-11-30,14:15:00,11.98,11.99,11.99,11.96,313.0,0.01,0.08,11.99,11.98,11.9945,220.8,150.55,153.09,0.01
154,2017-11-30,14:10:00,11.97,11.99,11.99,11.97,257.0,0.02,0.17,11.988,11.98,11.997,178.5,163.47,151.14,0.01
155,2017-11-30,14:05:00,12.0,12.0,11.97,11.97,237.0,-0.03,-0.25,11.98,11.978,11.999,151.2,179.37,148.64,0.01
156,2017-11-30,14:00:00,12.0,12.0,12.0,11.99,169.0,0.0,0.0,11.978,11.981,12.001,115.8,176.77,151.99,0.0
157,2017-11-30,13:55:00,11.98,12.0,12.0,11.96,128.0,0.02,0.17,11.97,11.982,12.0005,86.5,162.07,144.54,0.0
158,2017-11-30,13:50:00,11.96,11.98,11.98,11.95,101.5,0.02,0.17,11.97,11.983,12.0,80.3,159.57,147.24,0.0
159,2017-11-30,13:45:00,11.96,11.98,11.95,11.95,120.5,-0.01,-0.08,11.972,11.987,12.001,148.45,150.32,143.96,0.0
160,2017-11-30,13:40:00,11.96,11.99,11.96,11.96,60.0,0.0,0.0,11.976,11.993,12.0025,207.55,146.37,141.39,0.0
161,2017-11-30,13:35:00,12.0,12.0,11.96,11.96,22.5,-0.04,-0.33,11.984,11.999,12.0035,237.75,142.37,147.49,0.0
162,2017-11-30,13:30:00,11.99,12.01,12.0,11.99,97.0,0.01,0.08,11.994,12.005,12.0055,237.65,150.82,150.96,0.0
163,2017-11-30,13:25:00,11.96,11.99,11.99,11.91,442.23,0.03,0.25,11.996,12.009,12.005,238.85,155.62,158.51,0.01
164,2017-11-30,13:20:00,12.0,12.0,11.97,11.97,416.0,-0.03,-0.25,12.002,12.014,12.0045,152.2,138.8,151.85,0.01
165,2017-11-30,13:15:00,12.01,12.01,12.0,12.0,211.0,-0.01,-0.08,12.01,12.02,12.005,85.2,117.9,134.55,0.0
166,2017-11-30,13:10:00,12.01,12.01,12.01,12.01,22.0,0.0,0.0,12.014,12.021,12.004,47.0,127.2,146.9,0.0
167,2017-11-30,13:05:00,12.02,12.02,12.01,12.01,103.0,-0.01,-0.08,12.016,12.019,12.0035,64.0,127.0,176.7,0.0
168,2017-11-30,11:30:00,12.01,12.02,12.02,12.01,9.0,0.01,0.08,12.022,12.017,12.0025,72.4,134.9,184.1,0.0
169,2017-11-30,11:25:00,12.02,12.03,12.01,12.01,81.0,-0.01,-0.08,12.026,12.015,12.0025,125.4,137.6,206.2,0.0
170,2017-11-30,11:20:00,12.02,12.02,12.02,12.02,20.0,0.0,0.0,12.03,12.012,12.003,150.6,136.4,212.95,0.0
171,2017-11-30,11:15:00,12.04,12.04,12.02,12.02,107.0,-0.02,-0.17,12.028,12.008,12.0015,207.4,152.6,218.05,0.0
172,2017-11-30,11:10:00,12.04,12.05,12.04,12.04,145.0,0.0,0.0,12.022,12.006,12.0,190.0,151.1,226.45,0.0
173,2017-11-30,11:05:00,12.03,12.04,12.04,12.01,274.0,0.01,0.08,12.012,12.001,11.9975,197.4,161.4,227.85,0.01
174,2017-11-30,11:00:00,12.01,12.03,12.03,12.01,207.0,0.02,0.17,12.004,11.995,11.9955,149.8,164.9,249.45,0.0
175,2017-11-30,10:55:00,11.99,12.01,12.01,11.99,304.0,0.02,0.17,11.994,11.99,11.994,122.2,151.2,254.95,0.01
176,2017-11-30,10:50:00,11.99,11.99,11.99,11.99,20.0,0.0,0.0,11.988,11.987,11.9955,97.8,166.6,258.05,0.0
177,2017-11-30,10:45:00,12.0,12.0,11.99,11.98,182.0,-0.01,-0.08,11.99,11.988,11.9965,112.2,226.4,270.15,0.0
178,2017-11-30,10:40:00,11.98,12.0,12.0,11.98,36.0,0.02,0.17,11.99,11.988,11.999,125.4,233.3,290.9,0.0
179,2017-11-30,10:35:00,11.98,11.98,11.98,11.98,69.0,0.0,0.0,11.986,11.99,12.001,180.0,274.8,302.7,0.0
180,2017-11-30,10:30:00,12.0,12.0,11.98,11.98,182.0,-0.02,-0.17,11.986,11.994,12.003,180.2,289.5,326.05,0.0
181,2017-11-30,10:25:00,11.99,12.0,12.0,11.98,92.0,0.01,0.08,11.986,11.995,12.0025,235.4,283.5,334.4,0.0
182,2017-11-30,10:20:00,11.98,11.99,11.99,11.98,248.0,0.01,0.08,11.986,11.994,12.0005,340.6,301.8,343.22,0.01
183,2017-11-30,10:15:00,11.98,11.98,11.98,11.97,309.0,0.0,0.0,11.986,11.994,11.9985,341.2,294.3,366.2,0.01
184,2017-11-30,10:10:00,11.98,11.98,11.98,11.98,70.0,0.0,0.0,11.994,11.996,11.9965,369.6,334.0,391.65,0.0
185,2017-11-30,10:05:00,12.0,12.0,11.98,11.98,458.0,-0.02,-0.17,12.002,11.998,11.995,398.8,358.7,395.7,0.01
186,2017-11-30,10:00:00,11.99,12.01,12.0,11.96,618.0,0.01,0.08,12.004,12.004,11.9925,331.6,349.5,411.95,0.01
187,2017-11-30,09:55:00,12.02,12.02,11.99,11.99,251.0,-0.03,-0.25,12.002,12.005,11.9895,263.0,313.89,472.75,0.01
188,2017-11-30,09:50:00,12.02,12.03,12.02,12.0,451.0,0.0,0.0,12.002,12.01,11.9875,247.4,348.49,468.0,0.01
189,2017-11-30,09:45:00,11.99,12.02,12.02,11.98,216.0,0.03,0.25,11.998,12.012,11.983,298.4,330.59,457.05,0.0
190,2017-11-30,09:40:00,11.99,11.99,11.99,11.98,122.0,0.0,0.0,11.994,12.012,11.9795,318.6,362.59,453.35,0.0
