,day,time,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,turnover
30,2018-01-19,11:00:00,4.26,4.26,4.26,4.25,258.0,0.0,0.0,4.254,4.243,4.235,708.21,612.5,538.2,0.0
31,2018-01-19,10:55:00,4.26,4.27,4.26,4.25,893.0,0.0,0.0,4.248,4.24,4.234,838.2,621.3,571.0,0.01
32,2018-01-19,10:50:00,4.25,4.26,4.26,4.25,648.0,0.01,0.24,4.242,4.236,4.233,725.0,588.9,565.05,0.01
33,2018-01-19,10:45:00,4.24,4.25,4.25,4.23,963.0,0.01,0.24,4.236,4.232,4.232,646.8,559.9,576.45,0.01
34,2018-01-19,10:40:00,4.23,4.24,4.24,4.22,779.04,0.01,0.24,4.232,4.229,4.232,528.2,493.4,551.6,0.01
35,2018-01-19,10:35:00,4.23,4.24,4.23,4.23,907.96,0.0,0.0,4.232,4.227,4.232,516.8,461.0,539.65,0.01
36,2018-01-19,10:30:00,4.23,4.24,4.23,4.23,327.0,0.0,0.0,4.232,4.227,4.233,404.41,449.7,519.7,0.0
37,2018-01-19,10:25:00,4.23,4.24,4.23,4.23,257.01,0.0,0.0,4.23,4.227,4.234,452.81,461.6,544.6,0.0
38,2018-01-19,10:20:00,4.24,4.24,4.23,4.23,370.0,-0.01,-0.24,4.228,4.226,4.235,473.01,459.5,580.0,0.0
39,2018-01-19,10:15:00,4.22,4.25,4.24,4.22,722.03,0.02,0.47,4.226,4.227,4.2355,458.61,481.6,593.25,0.01
40,2018-01-19,10:10:00,4.22,4.23,4.23,4.22,346.0,0.01,0.24,4.222,4.227,4.235,405.19,463.9,586.1,0.0
41,2018-01-19,10:05:00,4.22,4.23,4.22,4.22,569.0,0.0,0.0,4.222,4.228,4.235,494.99,520.7,583.85,0.01
42,2018-01-19,10:00:00,4.23,4.23,4.22,4.22,358.0,-0.01,-0.24,4.224,4.23,4.2355,470.4,541.2,571.0,0.0
43,2018-01-19,09:55:00,4.22,4.23,4.22,4.22,298.0,0.0,0.0,4.224,4.232,4.236,446.0,593.0,574.4,0.0
44,2018-01-19,09:50:00,4.23,4.24,4.22,4.22,454.97,-0.01,-0.24,4.228,4.235,4.2365,504.59,609.8,580.65,0.0
45,2018-01-19,09:45:00,4.23,4.24,4.23,4.23,795.0,0.0,0.0,4.232,4.237,4.237,522.6,618.3,575.7,0.01
46,2018-01-19,09:40:00,4.22,4.24,4.23,4.22,446.03,0.01,0.24,4.234,4.239,4.237,546.41,589.7,541.35,0.0
47,2018-01-19,09:35:00,4.22,4.24,4.22,4.22,236.0,0.0,0.0,4.236,4.241,4.2375,612.0,627.6,553.25,0.0
48,2018-01-18,15:00:00,4.24,4.24,4.24,4.24,590.97,0.0,0.0,4.24,4.244,4.2375,740.0,700.5,551.2,0.01
49,2018-01-18,14:55:00,4.24,4.25,4.24,4.24,545.0,0.0,0.0,4.242,4.244,4.237,715.01,704.9,540.0,0.01
50,2018-01-18,14:50:00,4.24,4.25,4.24,4.23,914.03,0.0,0.0,4.242,4.243,4.2365,714.01,708.3,517.25,0.01
51,2018-01-18,14:45:00,4.24,4.25,4.24,4.23,774.0,0.0,0.0,4.244,4.242,4.2355,633.0,647.0,485.1,0.01
52,2018-01-18,14:40:00,4.25,4.25,4.24,4.24,876.0,-0.01,-0.24,4.246,4.241,4.2345,643.2,600.8,466.95,0.01
53,2018-01-18,14:35:00,4.24,4.25,4.25,4.24,466.0,0.01,0.24,4.248,4.24,4.2335,661.0,555.8,428.45,0.0
54,2018-01-18,14:30:00,4.25,4.25,4.24,4.24,540.0,-0.01,-0.24,4.246,4.238,4.233,694.8,551.5,412.05,0.01
55,2018-01-18,14:25:00,4.24,4.25,4.25,4.24,509.0,0.01,0.24,4.244,4.237,4.2325,702.6,533.1,410.3,0.01
56,2018-01-18,14:20:00,4.25,4.25,4.25,4.24,825.0,0.0,0.0,4.24,4.235,4.232,661.0,493.0,412.9,0.01
57,2018-01-18,14:15:00,4.24,4.25,4.25,4.23,965.0,0.01,0.24,4.236,4.234,4.2305,558.4,478.9,383.9,0.01
58,2018-01-18,14:10:00,4.23,4.24,4.24,4.23,635.0,0.01,0.24,4.232,4.231,4.2295,450.6,401.9,350.05,0.01
59,2018-01-18,14:05:00,4.23,4.24,4.23,4.23,579.0,0.0,0.0,4.23,4.23,4.229,408.2,375.1,328.48,0.01
60,2018-01-18,14:00:00,4.23,4.23,4.23,4.22,301.0,0.0,0.0,4.23,4.23,4.2295,363.6,326.2,324.0,0.0
61,2018-01-18,13:55:00,4.22,4.23,4.23,4.22,312.0,0.01,0.24,4.23,4.229,4.23,325.0,323.2,312.6,0.0
62,2018-01-18,13:50:00,4.23,4.23,4.23,4.22,426.0,0.0,0.0,4.232,4.228,4.23,399.4,333.1,317.3,0.0
63,2018-01-18,13:45:00,4.23,4.24,4.23,4.22,423.0,0.0,0.0,4.23,4.227,4.23,353.2,301.1,318.6,0.0
64,2018-01-18,13:40:00,4.23,4.24,4.23,4.23,356.0,0.0,0.0,4.23,4.228,4.23,342.0,272.6,303.95,0.0
65,2018-01-18,13:35:00,4.24,4.24,4.23,4.23,108.0,-0.01,-0.24,4.23,4.228,4.23,288.8,287.5,298.25,0.0
66,2018-01-18,13:30:00,4.22,4.24,4.24,4.22,684.0,0.02,0.47,4.228,4.229,4.23,321.4,332.81,314.0,0.01
67,2018-01-18,13:25:00,4.23,4.23,4.22,4.22,195.0,-0.01,-0.24,4.224,4.227,4.2295,266.8,288.91,316.2,0.0
68,2018-01-18,13:20:00,4.23,4.23,4.23,4.22,367.0,0.0,0.0,4.224,4.228,4.2305,249.0,298.21,324.65,0.0
69,2018-01-18,13:15:00,4.22,4.23,4.23,4.22,90.0,0.01,0.24,4.226,4.228,4.2305,203.2,281.87,311.0,0.0
70,2018-01-18,13:10:00,4.22,4.23,4.22,4.22,271.0,0.0,0.0,4.226,4.229,4.2305,286.2,321.81,313.45,0.0
71,2018-01-18,13:05:00,4.22,4.23,4.22,4.22,411.0,0.0,0.0,4.23,4.231,4.2315,344.21,302.01,315.9,0.0
72,2018-01-18,11:30:00,4.24,4.24,4.22,4.22,106.0,-0.02,-0.47,4.23,4.232,4.232,311.01,301.51,334.75,0.0
73,2018-01-18,11:25:00,4.23,4.24,4.24,4.22,138.0,0.01,0.24,4.232,4.233,4.233,347.41,336.11,391.85,0.0
74,2018-01-18,11:20:00,4.24,4.24,4.23,4.23,505.0,-0.01,-0.24,4.23,4.232,4.2335,360.53,335.31,414.95,0.01
75,2018-01-18,11:15:00,4.22,4.24,4.24,4.22,561.06,0.02,0.47,4.232,4.232,4.2335,357.41,309.01,430.3,0.01
76,2018-01-18,11:10:00,4.23,4.23,4.22,4.22,245.0,-0.01,-0.24,4.232,4.231,4.2325,259.8,295.2,430.15,0.0
77,2018-01-18,11:05:00,4.23,4.24,4.23,4.23,288.0,0.0,0.0,4.234,4.232,4.233,292.0,343.5,434.65,0.0
78,2018-01-18,11:00:00,4.24,4.24,4.23,4.23,203.61,-0.01,-0.24,4.234,4.233,4.2325,324.8,351.1,476.6,0.0
79,2018-01-18,10:55:00,4.24,4.24,4.24,4.23,489.39,0.0,0.0,4.234,4.233,4.2325,310.08,340.14,492.87,0.01
80,2018-01-18,10:50:00,4.23,4.24,4.24,4.23,73.0,0.01,0.24,4.232,4.232,4.232,260.6,305.1,508.65,0.0
81,2018-01-18,10:45:00,4.23,4.24,4.23,4.23,406.0,0.0,0.0,4.23,4.232,4.232,330.6,329.8,518.95,0.0
82,2018-01-18,10:40:00,4.23,4.24,4.23,4.23,452.0,0.0,0.0,4.23,4.232,4.232,395.0,368.0,512.65,0.0
83,2018-01-18,10:35:00,4.23,4.23,4.23,4.23,130.0,0.0,0.0,4.232,4.233,4.2325,377.4,447.6,510.7,0.0
84,2018-01-18,10:30:00,4.23,4.24,4.23,4.23,242.0,0.0,0.0,4.232,4.235,4.232,370.2,494.6,518.85,0.0
85,2018-01-18,10:25:00,4.23,4.24,4.23,4.23,423.0,0.0,0.0,4.232,4.235,4.2315,349.6,551.6,574.82,0.0
86,2018-01-18,10:20:00,4.24,4.24,4.23,4.23,728.0,-0.01,-0.24,4.234,4.234,4.231,329.0,565.1,593.5,0.01
87,2018-01-18,10:15:00,4.23,4.25,4.24,4.23,364.0,0.01,0.24,4.234,4.234,4.231,341.0,525.8,605.2,0.0
88,2018-01-18,10:10:00,4.23,4.24,4.23,4.23,94.0,0.0,0.0,4.234,4.232,4.23,517.8,602.1,640.75,0.0
89,2018-01-18,10:05:00,4.24,4.24,4.23,4.23,139.0,-0.01,-0.24,4.238,4.232,4.2295,619.0,645.6,702.45,0.0
90,2018-01-18,10:00:00,4.23,4.25,4.24,4.23,320.0,0.01,0.24,4.238,4.232,4.229,753.6,712.2,758.95,0.0
91,2018-01-18,09:55:00,4.24,4.25,4.23,4.23,788.0,-0.01,-0.24,4.234,4.232,4.229,801.2,708.1,761.3,0.01
92,2018-01-18,09:50:00,4.25,4.25,4.24,4.24,1248.0,-0.01,-0.24,4.234,4.232,4.229,710.6,657.3,756.1,0.01
93,2018-01-18,09:45:00,4.23,4.25,4.25,4.23,600.0,0.02,0.47,4.23,4.232,4.228,686.4,573.8,710.55,0.01
94,2018-01-18,09:40:00,4.22,4.23,4.23,4.21,812.0,0.01,0.24,4.226,4.229,4.2265,672.2,543.1,690.1,0.01
95,2018-01-18,09:35:00,4.23,4.23,4.22,4.23,558.0,-0.01,-0.24,4.226,4.228,4.226,670.8,598.04,671.6,0.01
96,2018-01-17,15:00:00,4.22,4.23,4.23,4.22,335.0,0.01,0.24,4.23,4.228,4.226,615.0,621.89,696.94,0.0
97,2018-01-17,14:55:00,4.23,4.23,4.22,4.22,1127.0,-0.01,-0.24,4.23,4.228,4.226,604.0,684.59,688.41,0.01
98,2018-01-17,14:50:00,4.23,4.23,4.23,4.22,529.0,0.0,0.0,4.234,4.228,4.226,461.2,679.4,678.96,0.01
99,2018-01-17,14:45:00,4.24,4.24,4.23,4.23,805.0,-0.01,-0.24,4.232,4.227,4.2255,414.0,759.3,696.76,0.01
100,2018-01-17,14:40:00,4.23,4.24,4.24,4.23,279.0,0.01,0.24,4.23,4.226,4.2245,525.29,805.7,701.86,0.0
101,2018-01-17,14:35:00,4.24,4.24,4.23,4.23,280.0,-0.01,-0.24,4.226,4.226,4.224,628.78,814.5,704.01,0.0
102,2018-01-17,14:30:00,4.22,4.24,4.24,4.22,413.0,0.02,0.47,4.226,4.226,4.2235,765.18,854.9,798.17,0.0
103,2018-01-17,14:25:00,4.22,4.23,4.22,4.22,293.0,0.0,0.0,4.222,4.224,4.223,897.6,847.3,783.97,0.0
104,2018-01-17,14:20:00,4.22,4.22,4.22,4.21,1361.43,0.0,0.0,4.222,4.224,4.2235,1104.6,837.1,796.82,0.01
105,2018-01-17,14:15:00,4.22,4.23,4.22,4.22,796.47,0.0,0.0,4.222,4.224,4.224,1086.11,745.16,752.89,0.01
106,2018-01-17,14:10:00,4.22,4.23,4.23,4.21,962.0,0.01,0.24,4.226,4.224,4.224,1000.22,771.99,795.72,0.01
107,2018-01-17,14:05:00,4.23,4.23,4.22,4.22,1075.1,-0.01,-0.24,4.226,4.224,4.2235,944.62,692.24,759.62,0.01
108,2018-01-17,14:00:00,4.22,4.23,4.22,4.22,1328.0,0.0,0.0,4.226,4.224,4.223,797.0,678.53,727.41,0.01
109,2018-01-17,13:55:00,4.24,4.24,4.22,4.22,1269.0,-0.02,-0.47,4.226,4.224,4.223,569.6,634.23,698.56,0.01
110,2018-01-17,13:50:00,4.23,4.25,4.24,4.23,367.0,0.01,0.24,4.226,4.223,4.223,404.2,598.03,668.91,0.0
111,2018-01-17,13:45:00,4.22,4.23,4.23,4.22,684.0,0.01,0.24,4.222,4.222,4.2215,543.77,593.53,681.96,0.01
112,2018-01-17,13:40:00,4.23,4.23,4.22,4.22,337.0,-0.01,-0.24,4.222,4.221,4.22,439.85,741.43,784.16,0.0
113,2018-01-17,13:35:00,4.22,4.23,4.22,4.22,191.0,0.0,0.0,4.222,4.222,4.2195,560.05,720.63,1073.87,0.0
114,2018-01-17,13:30:00,4.22,4.23,4.22,4.22,442.0,0.0,0.0,4.222,4.223,4.2205,698.85,756.53,1157.26,0.0
115,2018-01-17,13:25:00,4.22,4.23,4.22,4.21,1064.84,0.0,0.0,4.22,4.224,4.222,791.85,760.63,1175.21,0.01
116,2018-01-17,13:20:00,4.22,4.23,4.23,4.22,164.43,0.01,0.24,4.222,4.224,4.2235,643.29,819.44,1157.92,0.0
117,2018-01-17,13:15:00,4.21,4.22,4.22,4.21,938.0,0.01,0.24,4.22,4.223,4.225,1043.01,827.0,1176.75,0.01
118,2018-01-17,13:10:00,4.21,4.22,4.22,4.21,885.0,0.01,0.24,4.222,4.222,4.2265,881.21,776.3,1176.15,0.01
119,2018-01-17,13:05:00,4.22,4.22,4.21,4.21,907.0,-0.01,-0.24,4.224,4.222,4.228,814.21,762.9,1221.55,0.01
120,2018-01-17,11:30:00,4.22,4.23,4.23,4.22,322.0,0.01,0.24,4.228,4.223,4.2295,729.4,739.8,1263.4,0.0
121,2018-01-17,11:25:00,4.23,4.23,4.22,4.22,2163.03,-0.01,-0.24,4.226,4.221,4.23,995.6,770.4,1363.0,0.02
122,2018-01-17,11:20:00,4.23,4.23,4.23,4.22,129.01,0.0,0.0,4.226,4.219,4.231,610.99,826.9,1351.4,0.0
123,2018-01-17,11:15:00,4.23,4.23,4.23,4.22,550.0,0.0,0.0,4.222,4.217,4.2325,671.39,1427.1,1392.0,0.01
124,2018-01-17,11:10:00,4.22,4.23,4.23,4.22,482.96,0.01,0.24,4.22,4.218,4.235,711.59,1558.0,1489.55,0.01
125,2018-01-17,11:05:00,4.22,4.22,4.22,4.21,1653.0,0.0,0.0,4.218,4.22,4.238,750.2,1589.8,1490.7,0.02
126,2018-01-17,11:00:00,4.21,4.22,4.22,4.21,240.0,0.01,0.24,4.216,4.223,4.242,545.2,1496.4,1526.7,0.0
127,2018-01-17,10:55:00,4.22,4.22,4.21,4.21,431.0,-0.01,-0.24,4.212,4.227,4.2465,1042.8,1526.5,1759.35,0.0
128,2018-01-17,10:50:00,4.22,4.22,4.22,4.21,751.0,0.0,0.0,4.212,4.231,4.2515,2182.81,1576.0,1907.59,0.01
129,2018-01-17,10:45:00,4.21,4.22,4.22,4.2,676.0,0.01,0.24,4.216,4.234,4.2555,2404.4,1680.2,2009.73,0.01
130,2018-01-17,10:40:00,4.2,4.23,4.21,4.2,628.0,0.01,0.24,4.222,4.236,4.2585,2429.4,1787.0,2112.18,0.01
131,2018-01-17,10:35:00,4.2,4.21,4.2,4.19,2728.0,0.0,0.0,4.23,4.239,4.263,2447.6,1955.6,2375.88,0.03
132,2018-01-17,10:30:00,4.24,4.24,4.21,4.2,6131.04,-0.03,-0.71,4.242,4.243,4.2665,2010.2,1875.9,2359.11,0.06
133,2018-01-17,10:25:00,4.25,4.25,4.24,4.23,1858.96,-0.01,-0.24,4.25,4.248,4.269,969.19,1356.9,2158.55,0.02
134,2018-01-17,10:20:00,4.25,4.25,4.25,4.24,801.0,0.0,0.0,4.252,4.252,4.2695,956.0,1421.1,2092.31,0.01
135,2018-01-17,10:15:00,4.26,4.26,4.25,4.24,719.0,-0.01,-0.23,4.25,4.256,4.2685,1144.6,1391.6,2102.41,0.01
136,2018-01-17,10:10:00,4.25,4.26,4.26,4.25,541.0,0.01,0.24,4.248,4.261,4.2685,1463.6,1557.0,2090.81,0.01
137,2018-01-17,10:05:00,4.25,4.26,4.25,4.24,926.0,0.0,0.0,4.244,4.266,4.268,1741.6,1992.2,2087.86,0.01
138,2018-01-17,10:00:00,4.24,4.25,4.25,4.24,1793.0,0.01,0.24,4.246,4.272,4.268,1744.6,2239.18,2086.31,0.02
139,2018-01-17,09:55:00,4.23,4.25,4.24,4.23,1744.0,0.01,0.24,4.252,4.277,4.2675,1886.2,2339.27,2045.49,0.02
140,2018-01-17,09:50:00,4.24,4.25,4.24,4.23,2314.0,0.0,0.0,4.262,4.281,4.268,1638.6,2437.37,1981.74,0.02
141,2018-01-17,09:45:00,4.26,4.27,4.24,4.24,1931.0,-0.02,-0.47,4.274,4.287,4.269,1650.4,2796.15,1941.09,0.02
142,2018-01-17,09:40:00,4.28,4.28,4.26,4.26,941.0,-0.02,-0.47,4.288,4.29,4.27,2242.8,2842.31,1890.61,0.01
143,2018-01-17,09:35:00,4.29,4.29,4.28,4.25,2501.0,-0.01,-0.23,4.298,4.29,4.2695,2733.75,2960.21,1913.1,0.03
144,2018-01-16,15:00:00,4.29,4.3,4.29,4.29,506.0,0.0,0.0,4.302,4.287,4.2675,2792.33,2763.51,1835.6,0.01
145,2018-01-16,14:55:00,4.31,4.31,4.3,4.3,2372.98,-0.01,-0.23,4.3,4.281,4.264,3236.13,2813.21,1824.26,0.02
146,2018-01-16,14:50:00,4.31,4.31,4.31,4.3,4893.02,0.0,0.0,4.3,4.276,4.2605,3941.9,2624.62,1710.86,0.05
147,2018-01-16,14:45:00,4.3,4.31,4.31,4.29,3395.76,0.01,0.23,4.292,4.27,4.2565,3441.83,2183.51,1478.01,0.04
148,2018-01-16,14:40:00,4.28,4.31,4.3,4.28,2793.9,0.02,0.47,4.282,4.264,4.2525,3186.67,1933.44,1324.91,0.03
149,2018-01-16,14:35:00,4.3,4.3,4.28,4.28,2725.0,-0.02,-0.47,4.272,4.258,4.249,2734.69,1751.71,1209.82,0.03
150,2018-01-16,14:30:00,4.27,4.31,4.3,4.27,5901.84,0.03,0.7,4.262,4.255,4.247,2390.29,1526.11,1082.22,0.06
151,2018-01-16,14:25:00,4.26,4.28,4.27,4.26,2392.63,0.01,0.23,4.252,4.251,4.244,1307.33,1086.02,799.38,0.03
152,2018-01-16,14:20:00,4.25,4.26,4.26,4.24,2120.0,0.01,0.24,4.248,4.25,4.242,925.2,938.9,704.65,0.02
153,2018-01-16,14:15:00,4.23,4.25,4.25,4.23,534.0,0.02,0.47,4.246,4.249,4.241,680.2,865.99,621.2,0.01
154,2018-01-16,14:10:00,4.25,4.25,4.23,4.23,1003.0,-0.02,-0.47,4.244,4.248,4.241,768.72,907.69,605.65,0.01
155,2018-01-16,14:05:00,4.25,4.25,4.25,4.24,487.0,0.0,0.0,4.248,4.247,4.241,661.92,835.3,640.95,0.01
156,2018-01-16,14:00:00,4.25,4.25,4.25,4.24,482.0,0.0,0.0,4.25,4.245,4.24,864.72,797.1,647.0,0.01
157,2018-01-16,13:55:00,4.24,4.25,4.25,4.24,895.0,0.01,0.24,4.252,4.243,4.239,952.6,772.5,640.3,0.01
158,2018-01-16,13:50:00,4.25,4.25,4.24,4.24,976.61,-0.01,-0.24,4.252,4.241,4.238,1051.78,716.39,623.1,0.01
159,2018-01-16,13:45:00,4.25,4.26,4.25,4.25,469.0,0.0,0.0,4.252,4.24,4.2375,1046.66,667.94,590.71,0.0
160,2018-01-16,13:40:00,4.26,4.26,4.26,4.25,1501.0,0.0,0.0,4.246,4.239,4.237,1008.68,638.34,594.36,0.02
161,2018-01-16,13:35:00,4.24,4.26,4.26,4.24,921.39,0.02,0.47,4.24,4.237,4.236,729.48,512.74,548.31,0.01
162,2018-01-16,13:30:00,4.24,4.25,4.25,4.23,1390.9,0.01,0.24,4.234,4.234,4.235,592.4,470.4,511.05,0.01
163,2018-01-16,13:25:00,4.22,4.24,4.24,4.22,951.0,0.02,0.47,4.23,4.233,4.234,381.0,376.41,481.45,0.01
164,2018-01-16,13:20:00,4.23,4.23,4.22,4.22,279.1,-0.01,-0.24,4.228,4.234,4.234,289.22,303.6,481.1,0.0
165,2018-01-16,13:15:00,4.23,4.24,4.23,4.23,105.0,0.0,0.0,4.232,4.235,4.236,268.0,446.59,581.35,0.0
166,2018-01-16,13:10:00,4.23,4.23,4.23,4.23,236.0,0.0,0.0,4.234,4.235,4.2365,296.0,496.89,588.65,0.0
167,2018-01-16,13:05:00,4.23,4.24,4.23,4.23,333.9,0.0,0.0,4.234,4.235,4.2375,348.4,508.09,618.15,0.0
168,2018-01-16,11:30:00,4.24,4.24,4.23,4.23,492.1,-0.01,-0.24,4.236,4.235,4.2385,371.82,529.8,618.45,0.01
169,2018-01-16,11:25:00,4.24,4.24,4.24,4.23,173.0,0.0,0.0,4.24,4.235,4.2385,317.98,513.49,628.95,0.0
170,2018-01-16,11:20:00,4.23,4.24,4.24,4.23,245.01,0.01,0.24,4.238,4.235,4.238,625.18,550.39,698.35,0.0
171,2018-01-16,11:15:00,4.24,4.24,4.23,4.23,498.0,-0.01,-0.24,4.236,4.235,4.2385,697.78,583.89,766.05,0.01
172,2018-01-16,11:10:00,4.25,4.25,4.24,4.23,451.0,-0.01,-0.24,4.236,4.236,4.2385,667.78,551.69,782.35,0.0
173,2018-01-16,11:05:00,4.23,4.25,4.25,4.23,222.89,0.02,0.47,4.234,4.235,4.237,687.78,586.49,797.0,0.0
174,2018-01-16,11:00:00,4.23,4.24,4.23,4.22,1709.0,0.0,0.0,4.23,4.234,4.2345,709.0,658.6,859.2,0.02
175,2018-01-16,10:55:00,4.23,4.24,4.23,4.23,608.0,0.0,0.0,4.232,4.237,4.233,475.6,716.1,916.1,0.01
176,2018-01-16,10:50:00,4.23,4.24,4.23,4.23,348.0,0.0,0.0,4.234,4.238,4.2325,470.0,680.4,1037.64,0.0
177,2018-01-16,10:45:00,4.24,4.24,4.23,4.23,551.0,-0.01,-0.24,4.236,4.24,4.233,435.6,728.2,1066.59,0.01
178,2018-01-16,10:40:00,4.24,4.24,4.23,4.23,329.0,-0.01,-0.24,4.236,4.242,4.233,485.2,707.1,1089.89,0.0
179,2018-01-16,10:35:00,4.24,4.24,4.24,4.24,542.0,0.0,0.0,4.238,4.242,4.2335,608.2,744.4,1130.79,0.01
180,2018-01-16,10:30:00,4.24,4.24,4.24,4.23,580.0,0.0,0.0,4.242,4.241,4.2325,956.6,846.3,1160.34,0.01
181,2018-01-16,10:25:00,4.23,4.24,4.24,4.23,176.0,0.01,0.24,4.242,4.242,4.2315,890.8,948.2,1155.44,0.0
182,2018-01-16,10:20:00,4.24,4.24,4.23,4.23,799.0,-0.01,-0.24,4.244,4.241,4.231,1020.8,1013.0,1168.84,0.01
183,2018-01-16,10:15:00,4.25,4.25,4.24,4.23,944.0,-0.01,-0.24,4.248,4.239,4.2305,929.0,1007.5,1160.34,0.01
184,2018-01-16,10:10:00,4.24,4.26,4.26,4.24,2284.0,0.02,0.47,4.246,4.235,4.23,880.6,1059.8,1188.39,0.02
185,2018-01-16,10:05:00,4.25,4.25,4.24,4.24,251.0,-0.01,-0.24,4.24,4.229,4.2295,736.0,1116.1,1106.23,0.0
186,2018-01-16,10:00:00,4.25,4.25,4.25,4.24,826.0,0.0,0.0,4.242,4.227,4.2275,1005.6,1394.88,1249.68,0.01
187,2018-01-16,09:55:00,4.23,4.25,4.25,4.23,340.0,0.02,0.47,4.238,4.226,4.2255,1005.2,1404.98,1366.23,0.0
188,2018-01-16,09:50:00,4.23,4.24,4.23,4.22,702.0,0.0,0.0,4.23,4.224,4.2245,1086.0,1472.68,1484.03,0.01
189,2018-01-16,09:45:00,4.25,4.26,4.23,4.23,1561.0,-0.02,-0.47,4.224,4.225,4.225,1239.0,1517.18,1522.09,0.02
